"SAMPLING_DATE","SITE_CODE","PARAMETER_NAME","CAMPAIGN_NAME_SHORT","REFERENCE_ID","ENVIRON_COMPARTMENT","ENVIRON_COMPARTMENT_SUB","PARAMETER_TYPE","MEASURED_TYPE","SUBSAMPLE","SAMPLE_ID","MEASURED_FLAG","MEASURED_VALUE","MEASURED_UNIT","MEASURED_N","UNCERTAINTY_TYPE","UNCERTAINTY_UPPER","UNCERTAINTY_LOWER","LOQ_VALUE","LOQ_UNIT","LOD_VALUE","LOD_UNIT","SAMPLING_PROTOCOL","EXTRACTION_PROTOCOL","FRACTIONATION_PROTOCOL","ANALYTICAL_PROTOCOL","MEASUREMENT_COMMENT"
"2025-07-04","Vannmiljø_005-123971","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-04","Vannmiljø_005-123971","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.8,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-19","Vannmiljø_005-123971","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-19","Vannmiljø_005-123971","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-18","Vannmiljø_005-123971","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-18","Vannmiljø_005-123971","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-22","Vannmiljø_005-123971","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-22","Vannmiljø_005-123971","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-05-20","Vannmiljø_005-123971","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.87,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-05-20","Vannmiljø_005-123971","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-19","Vannmiljø_005-123971","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-19","Vannmiljø_005-123971","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-10","Vannmiljø_005-123971","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-10","Vannmiljø_005-123971","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-05-20","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-05-20","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-28","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-28","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-04","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-04","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-19","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-19","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-18","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-18","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-22","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-22","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-19","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-19","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-10","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-10","Vannmiljø_005-123972","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-28","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.8,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-28","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-04","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-04","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-19","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-19","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-18","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-18","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-22","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-22","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-05-20","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.87,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-05-20","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-19","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-19","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-10","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-10","Vannmiljø_005-123973","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-05-20","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.79,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-05-20","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-28","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.8,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-28","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-04","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-04","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-18","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-18","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-22","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-22","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-19","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-19","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-10","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-10","Vannmiljø_005-123974","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-05-20","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.8,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-05-20","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-28","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.8,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-28","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-04","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-04","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.8,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-18","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-18","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-22","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-22","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-19","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-19","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-10","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-10","Vannmiljø_005-123975","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-05-20","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.75,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-05-20","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-28","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.8,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-28","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-04","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-04","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-18","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-18","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-22","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-22","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-19","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-19","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-10","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-10","Vannmiljø_005-123976","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
